NIGHT,EXPID,TILEID,TILERA,TILEDEC,MJD,SURVEY,PROGRAM,FAPRGRM,FAFLAVOR,EXPTIME,EFFTIME_SPEC,GOALTIME,GOALTYPE,MINTFRAC,AIRMASS,EBV,SEEING_ETC,EFFTIME_ETC,TSNR2_ELG,TSNR2_QSO,TSNR2_LRG,TSNR2_LYA,TSNR2_BGS,TSNR2_GPBDARK,TSNR2_GPBBRIGHT,TSNR2_GPBBACKUP,LRG_EFFTIME_DARK,ELG_EFFTIME_DARK,BGS_EFFTIME_BRIGHT,LYA_EFFTIME_DARK,GPB_EFFTIME_DARK,GPB_EFFTIME_BRIGHT,GPB_EFFTIME_BACKUP,TRANSPARENCY_GFA,SEEING_GFA,FIBER_FRACFLUX_GFA,FIBER_FRACFLUX_ELG_GFA,FIBER_FRACFLUX_BGS_GFA,FIBERFAC_GFA,FIBERFAC_ELG_GFA,FIBERFAC_BGS_GFA,AIRMASS_GFA,SKY_MAG_AB_GFA,SKY_MAG_G_SPEC,SKY_MAG_R_SPEC,SKY_MAG_Z_SPEC,EFFTIME_GFA,EFFTIME_DARK_GFA,EFFTIME_BRIGHT_GFA,EFFTIME_BACKUP_GFA
20201216,68340,80609,150.12,2.206,59200.53411147,sv1,dark,lrgqso,cmxlrgqso,900.0,752.3,4000.0,dark,0.9,1.209,0.021,0.0,0.0,87.5,23.6,62.0,99.6,5633.9,9842.6,1772.4,11285.4,764.4,752.3,788.7,1138.9,852.0,930.9,827.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.887,20.818,18.696,0.0,0.0,0.0,0.0
20201217,68477,80610,150.12,2.306,59201.45472083,sv1,dark,elg,cmxelg,900.0,385.4,4000.0,dark,0.9,1.167,0.021,0.0,0.0,44.8,11.6,30.5,39.6,2793.4,4380.0,819.2,5738.3,376.0,385.4,391.1,453.2,379.2,430.3,420.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.063,21.015,19.14,0.0,0.0,0.0,0.0
20201217,68478,80610,150.12,2.306,59201.4686517,sv1,dark,elg,cmxelg,454.9,109.9,4000.0,dark,0.9,1.154,0.021,0.0,0.0,12.8,3.1,8.7,9.0,825.4,1209.6,237.1,1736.5,106.6,109.9,115.6,103.2,104.7,124.5,127.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.086,21.053,19.207,0.0,0.0,0.0,0.0
20201217,68488,80610,150.12,2.306,59201.48604495,sv1,dark,elg,cmxelg,900.0,696.1,4000.0,dark,0.9,1.151,0.021,0.0,0.0,80.9,20.8,55.9,70.8,4976.7,8102.7,1471.8,9333.5,689.4,696.1,696.7,809.9,701.4,773.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.114,21.091,19.246,0.0,0.0,0.0,0.0
20201217,68489,80609,150.12,2.206,59201.50105032,sv1,dark,lrgqso,cmxlrgqso,900.1,663.0,4000.0,dark,0.9,1.16,0.021,0.0,0.0,77.1,19.8,52.6,61.2,4656.3,7493.3,1355.1,8809.8,648.9,663.0,651.9,700.6,648.7,711.7,645.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.129,21.15,19.383,0.0,0.0,0.0,0.0
20201217,68490,80609,150.12,2.206,59201.51562084,sv1,dark,lrgqso,cmxlrgqso,900.0,366.8,4000.0,dark,0.9,1.177,0.021,0.0,0.0,42.7,10.8,28.6,30.6,2582.9,3975.4,744.2,5259.6,352.4,366.8,361.6,349.5,344.1,390.9,385.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.077,21.085,19.323,0.0,0.0,0.0,0.0
20201217,68491,80608,106.74,56.2,59201.53068195,sv1,dark,elg,cmxelg,900.1,270.3,4000.0,dark,0.9,1.492,0.055,0.0,0.0,31.4,7.7,20.6,18.7,1852.5,2802.9,532.1,3855.0,253.7,270.3,259.4,213.5,242.6,279.5,282.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.025,20.897,18.972,0.0,0.0,0.0,0.0
20201217,68492,80608,106.74,56.2,59201.5436256,sv1,dark,elg,cmxelg,900.1,226.2,4000.0,dark,0.9,1.575,0.055,0.0,0.0,26.3,6.0,16.4,9.1,1497.3,2118.4,416.0,3095.2,201.6,226.2,209.6,103.9,183.4,218.5,226.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.721,20.585,19.007,0.0,0.0,0.0,0.0
20201218,68619,80617,5.0,28.0,59202.17537678,sv1,bright,bgsmws,sv1bgsmws,300.1,125.8,600.0,bright,0.9,1.164,0.033,0.0,0.0,15.2,3.7,9.8,7.6,898.5,1267.6,241.3,1798.3,120.5,130.6,125.8,87.1,109.7,126.8,131.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.905,21.196,19.665,0.0,0.0,0.0,0.0
20201218,68630,80606,36.448,-4.501,59202.18810362,sv1,dark,elg,cmxelg,900.1,724.1,4000.0,dark,0.9,1.258,0.028,0.0,0.0,84.2,20.8,54.9,52.5,4735.8,7339.7,1323.1,8549.0,676.3,724.1,663.0,600.5,635.4,695.0,626.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.085,21.298,19.717,0.0,0.0,0.0,0.0
20201218,68644,80612,66.68,-5.24,59202.22459972,sv1,bright,bgsmws,sv1bgsmws,300.0,163.1,600.0,bright,0.9,1.27,0.051,0.0,0.0,20.0,4.8,13.0,8.0,1165.2,1645.4,309.5,2201.1,160.8,171.7,163.1,91.7,142.4,162.5,161.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.239,21.406,19.726,0.0,0.0,0.0,0.0
20201218,68645,80612,66.68,-5.24,59202.23151057,sv1,bright,bgsmws,sv1bgsmws,300.1,172.4,600.0,bright,0.9,1.262,0.051,0.0,0.0,21.3,5.2,13.8,8.5,1231.5,1740.0,325.9,2312.4,170.6,183.6,172.4,97.8,150.6,171.2,169.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.239,21.375,19.654,0.0,0.0,0.0,0.0
20201218,68646,80612,66.68,-5.24,59202.23841123,sv1,bright,bgsmws,sv1bgsmws,300.1,126.8,600.0,bright,0.9,1.257,0.051,0.0,0.0,15.6,3.8,10.1,5.9,906.0,1250.4,237.4,1750.1,124.1,134.1,126.8,67.0,108.2,124.7,128.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.247,21.391,19.682,0.0,0.0,0.0,0.0
20201218,68657,80613,106.74,56.1,59202.25187735,sv1,bright,bgsmws,sv1bgsmws,300.1,258.2,600.0,bright,0.9,1.236,0.056,0.0,0.0,31.8,7.8,20.9,16.9,1844.5,2744.3,504.0,3331.6,257.4,273.3,258.2,193.6,237.6,264.7,244.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.224,21.362,19.715,0.0,0.0,0.0,0.0
20201218,68658,80613,106.74,56.1,59202.25879394,sv1,bright,bgsmws,sv1bgsmws,300.1,240.3,600.0,bright,0.9,1.217,0.056,0.0,0.0,30.3,7.3,19.5,15.1,1716.7,2478.3,456.8,3073.2,240.2,260.4,240.3,172.4,214.5,239.9,225.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.224,21.342,19.648,0.0,0.0,0.0,0.0
20201218,68659,80613,106.74,56.1,59202.26572415,sv1,bright,bgsmws,sv1bgsmws,300.1,225.6,600.0,bright,0.9,1.2,0.056,0.0,0.0,28.4,6.9,18.3,13.7,1611.4,2333.2,431.6,2926.6,225.2,244.4,225.6,156.5,202.0,226.7,214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.219,21.317,19.563,0.0,0.0,0.0,0.0
20201218,68660,80608,106.74,56.2,59202.27270576,sv1,dark,elg,cmxelg,900.1,1374.9,4000.0,dark,0.9,1.185,0.055,0.0,0.0,159.9,39.9,105.0,113.7,8592.0,14473.9,2452.5,13885.1,1294.3,1374.9,1202.9,1301.1,1253.0,1288.1,1017.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.237,21.34,19.564,0.0,0.0,0.0,0.0
20201218,68661,80608,106.74,56.2,59202.28588989,sv1,dark,elg,cmxelg,900.1,1427.8,4000.0,dark,0.9,1.159,0.055,0.0,0.0,166.0,41.3,108.6,117.0,8866.8,14950.0,2524.0,14193.4,1338.6,1427.8,1241.4,1338.7,1294.2,1325.7,1040.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.247,21.339,19.546,0.0,0.0,0.0,0.0
20201218,68662,80607,106.74,56.1,59202.29913844,sv1,dark,lrgqso,cmxlrgqso,900.0,1138.6,4000.0,dark,0.9,1.137,0.056,0.0,0.0,132.4,32.9,87.6,96.7,7289.8,12169.3,2102.4,12169.2,1079.9,1138.6,1020.6,1106.3,1053.5,1104.3,891.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.259,21.311,19.451,0.0,0.0,0.0,0.0
20201218,68663,80607,106.74,56.1,59202.31236601,sv1,dark,lrgqso,cmxlrgqso,900.0,1026.2,4000.0,dark,0.9,1.121,0.056,0.0,0.0,119.3,29.6,78.1,80.8,6534.4,10780.5,1871.7,11048.4,963.3,1026.2,914.8,924.8,933.2,983.1,809.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.276,21.354,19.521,0.0,0.0,0.0,0.0
20201218,68664,80607,106.74,56.1,59202.32559375,sv1,dark,lrgqso,cmxlrgqso,900.0,1006.2,4000.0,dark,0.9,1.108,0.056,0.0,0.0,117.0,29.3,77.2,86.9,6487.0,10826.0,1882.4,11147.3,951.6,1006.2,908.2,994.3,937.2,988.7,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.272,21.32,19.449,0.0,0.0,0.0,0.0
20201218,68666,80607,106.74,56.1,59202.34447403,sv1,dark,lrgqso,cmxlrgqso,900.1,871.0,4000.0,dark,0.9,1.098,0.056,0.0,0.0,101.3,25.4,66.7,74.9,5656.3,9343.4,1638.5,9985.7,822.2,871.0,791.9,857.4,808.8,860.6,731.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.296,21.277,19.325,0.0,0.0,0.0,0.0
20201218,68672,80619,144.0,65.0,59202.40698597,sv1,bright,bgsmws,sv1bgsmws,300.1,179.0,600.0,bright,0.9,1.224,0.036,0.0,0.0,22.6,5.5,14.5,10.6,1278.3,1872.6,348.0,2411.5,179.2,194.4,179.0,121.1,162.1,182.8,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.303,21.149,19.076,0.0,0.0,0.0,0.0
20201218,68673,80619,144.0,65.0,59202.41391844,sv1,bright,bgsmws,sv1bgsmws,300.1,168.4,600.0,bright,0.9,1.216,0.036,0.0,0.0,21.2,5.1,13.6,9.9,1203.2,1753.7,326.8,2281.9,168.2,182.1,168.4,113.6,151.8,171.7,167.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.313,21.149,19.077,0.0,0.0,0.0,0.0
20201218,68674,80619,144.0,65.0,59202.42078613,sv1,bright,bgsmws,sv1bgsmws,300.1,146.3,600.0,bright,0.9,1.21,0.036,0.0,0.0,18.4,4.4,11.8,8.4,1044.7,1516.4,283.9,2031.6,145.7,158.2,146.3,96.6,131.3,149.1,148.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.306,21.124,19.032,0.0,0.0,0.0,0.0
20201218,68675,80620,144.0,65.0,59202.42866513,sv1,dark,lrgqso,sv1lrgqso,900.1,753.2,4000.0,dark,0.9,1.204,0.036,0.0,0.0,87.6,21.6,56.8,60.1,4782.7,7740.4,1367.8,8468.0,700.2,753.2,669.6,687.4,670.1,718.4,620.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.334,21.184,19.125,0.0,0.0,0.0,0.0
20201218,68676,80620,144.0,65.0,59202.44186645,sv1,dark,lrgqso,sv1lrgqso,900.0,494.6,4000.0,dark,0.9,1.197,0.036,0.0,0.0,57.5,14.0,37.0,35.2,3164.8,4974.6,903.0,5982.1,456.5,494.6,443.1,402.2,430.6,474.3,438.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.339,21.178,19.135,0.0,0.0,0.0,0.0
20201218,68677,80620,144.0,65.0,59202.45507523,sv1,dark,lrgqso,sv1lrgqso,900.1,480.4,4000.0,dark,0.9,1.193,0.036,0.0,0.0,55.9,13.6,36.2,34.7,3117.3,4890.0,890.5,5841.6,446.4,480.4,436.4,397.1,423.3,467.7,428.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.354,21.221,19.199,0.0,0.0,0.0,0.0
20201218,68678,80621,144.0,65.1,59202.46998892,sv1,dark,elg,sv1elg,900.1,281.0,4000.0,dark,0.9,1.194,0.036,0.0,0.0,32.7,7.8,20.7,16.9,1804.2,2689.4,503.8,3570.0,255.2,281.0,252.6,193.9,232.8,264.6,261.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.359,21.234,19.221,0.0,0.0,0.0,0.0
20201218,68681,80621,144.0,65.1,59202.4892408,sv1,dark,elg,sv1elg,900.0,453.1,4000.0,dark,0.9,1.201,0.036,0.0,0.0,52.7,12.6,33.8,27.7,2880.4,4410.3,807.3,5324.8,416.5,453.1,403.3,316.4,381.8,424.0,390.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.375,21.267,19.268,0.0,0.0,0.0,0.0
20201218,68682,80621,144.0,65.1,59202.50245942,sv1,dark,elg,sv1elg,900.1,666.1,4000.0,dark,0.9,1.21,0.036,0.0,0.0,77.4,18.6,50.3,42.2,4213.1,6703.4,1194.9,7393.0,619.7,666.1,589.8,482.9,580.3,627.6,541.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.371,21.274,19.298,0.0,0.0,0.0,0.0
20201218,68683,80610,150.12,2.306,59202.51748391,sv1,dark,elg,cmxelg,900.0,949.0,4000.0,dark,0.9,1.183,0.021,0.0,0.0,110.3,27.6,72.9,72.7,6188.9,9993.7,1764.8,10886.3,899.0,949.0,866.5,832.2,865.1,926.9,797.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.164,21.276,19.552,0.0,0.0,0.0,0.0
20201218,68684,80614,154.1,-1.375,59202.53132012,sv1,bright,bgsmws,sv1bgsmws,300.1,201.6,600.0,bright,0.9,1.238,0.037,0.0,0.0,24.9,6.1,16.2,11.0,1440.3,2077.5,386.8,2696.9,200.3,214.2,201.6,126.3,179.8,203.1,197.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.133,21.25,19.55,0.0,0.0,0.0,0.0
20201218,68685,80614,154.1,-1.375,59202.53792377,sv1,bright,bgsmws,sv1bgsmws,300.0,87.6,600.0,bright,0.9,1.254,0.037,0.0,0.0,10.9,2.6,6.9,4.2,625.5,847.2,163.4,1261.0,84.8,93.7,87.6,47.8,73.3,85.8,92.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.022,21.172,19.406,0.0,0.0,0.0,0.0
20201218,68686,80614,154.1,-1.375,59202.54482834,sv1,bright,bgsmws,sv1bgsmws,300.1,146.3,600.0,bright,0.9,1.272,0.037,0.0,0.0,17.9,4.3,11.4,8.1,1045.3,1486.0,282.5,2083.8,140.9,153.7,146.3,92.4,128.6,148.4,152.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.463,20.944,19.339,0.0,0.0,0.0,0.0
20201219,68790,80616,356.0,29.0,59203.06679002,sv1,bright,bgsmws,sv1bgsmws,300.0,152.6,600.0,bright,0.9,1.006,0.081,0.0,0.0,19.3,4.5,12.1,6.8,1089.9,1454.5,276.8,1963.3,149.5,165.8,152.6,77.5,125.9,145.4,143.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.153,20.809,19.462,0.0,0.0,0.0,0.0
20201219,68794,80616,356.0,29.0,59203.08912635,sv1,bright,bgsmws,sv1bgsmws,300.1,134.6,600.0,bright,0.9,1.025,0.081,0.0,0.0,16.5,4.0,10.5,7.0,961.3,1337.8,253.0,1852.7,129.7,141.5,134.6,79.6,115.8,132.9,135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.315,20.883,19.389,0.0,0.0,0.0,0.0
20201219,68795,80616,356.0,29.0,59203.09853147,sv1,bright,bgsmws,sv1bgsmws,300.0,111.8,600.0,bright,0.9,1.038,0.081,0.0,0.0,13.7,3.3,8.7,5.7,798.3,1083.8,206.3,1544.3,107.4,117.9,111.8,65.1,93.8,108.4,113.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.328,20.934,19.495,0.0,0.0,0.0,0.0
20201219,68796,80616,356.0,29.0,59203.11030561,sv1,bright,bgsmws,sv1bgsmws,300.1,87.3,600.0,bright,0.9,1.058,0.081,0.0,0.0,10.7,2.5,6.8,4.0,623.4,817.7,157.9,1198.2,83.6,92.4,87.3,46.3,70.8,82.9,87.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.316,20.954,19.581,0.0,0.0,0.0,0.0
20201219,68797,80616,356.0,29.0,59203.11724248,sv1,bright,bgsmws,sv1bgsmws,300.1,112.8,600.0,bright,0.9,1.073,0.081,0.0,0.0,14.2,3.3,8.9,4.8,805.6,1057.5,202.4,1498.3,109.9,121.8,112.8,54.6,91.5,106.3,109.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.309,20.955,19.617,0.0,0.0,0.0,0.0
20201219,68799,80617,5.0,28.0,59203.12604736,sv1,bright,bgsmws,sv1bgsmws,300.0,150.6,600.0,bright,0.9,1.043,0.033,0.0,0.0,17.9,4.4,11.7,9.5,1075.5,1504.1,285.9,2121.8,143.8,154.1,150.6,109.0,130.2,150.1,155.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.363,21.004,19.661,0.0,0.0,0.0,0.0
20201219,68800,80617,5.0,28.0,59203.13424636,sv1,bright,bgsmws,sv1bgsmws,300.1,154.2,600.0,bright,0.9,1.058,0.033,0.0,0.0,18.4,4.5,12.0,9.7,1101.6,1541.1,292.8,2160.2,147.6,158.1,154.2,110.6,133.4,153.8,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.358,21.007,19.702,0.0,0.0,0.0,0.0
20201219,68801,80617,5.0,28.0,59203.14121402,sv1,bright,bgsmws,sv1bgsmws,300.1,168.5,600.0,bright,0.9,1.072,0.033,0.0,0.0,20.3,5.0,13.2,10.8,1203.4,1691.3,319.8,2349.8,162.2,174.5,168.5,123.6,146.4,168.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,20.985,19.644,0.0,0.0,0.0,0.0
20201219,68812,80606,36.448,-4.501,59203.15818556,sv1,dark,elg,cmxelg,900.1,463.6,4000.0,dark,0.9,1.243,0.028,0.0,0.0,53.9,12.9,33.8,26.0,2980.2,4123.5,775.4,5535.0,417.2,463.6,417.2,297.4,357.0,407.2,405.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.312,21.002,19.793,0.0,0.0,0.0,0.0
20201219,68813,80606,36.448,-4.501,59203.17175883,sv1,dark,elg,cmxelg,900.1,386.7,4000.0,dark,0.9,1.246,0.028,0.0,0.0,45.0,10.7,28.1,22.4,2501.3,3425.8,649.0,4708.0,346.6,386.7,350.2,256.2,296.6,340.9,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.338,21.023,19.841,0.0,0.0,0.0,0.0
20201219,68824,80612,66.68,-5.24,59203.19405904,sv1,bright,bgsmws,sv1bgsmws,300.0,133.3,600.0,bright,0.9,1.328,0.051,0.0,0.0,16.5,4.0,10.6,6.3,952.2,1276.8,242.9,1817.8,130.1,142.2,133.3,71.7,110.5,127.6,133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.529,21.119,19.723,0.0,0.0,0.0,0.0
20201219,68825,80612,66.68,-5.24,59203.20090439,sv1,bright,bgsmws,sv1bgsmws,300.1,126.8,600.0,bright,0.9,1.309,0.051,0.0,0.0,15.8,3.8,10.1,5.7,905.9,1198.9,229.4,1714.3,124.1,136.3,126.8,64.8,103.8,120.5,125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.575,21.146,19.732,0.0,0.0,0.0,0.0
20201219,68826,80612,66.68,-5.24,59203.20805339,sv1,bright,bgsmws,sv1bgsmws,300.1,142.7,600.0,bright,0.9,1.292,0.051,0.0,0.0,17.9,4.3,11.4,6.4,1018.9,1364.7,259.7,1912.0,140.4,153.9,142.7,73.5,118.1,136.4,140.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63,21.168,19.722,0.0,0.0,0.0,0.0
20201219,68837,80618,114.221,38.469,59203.22569178,sv1,bright,bgsmws,sv1bgsmws,300.1,66.9,600.0,bright,0.9,1.4,0.056,0.0,0.0,8.2,1.9,5.2,3.0,477.6,624.1,121.6,966.0,64.7,70.6,66.9,34.4,54.0,63.8,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.589,20.996,19.668,0.0,0.0,0.0,0.0
20201219,68838,80618,114.221,38.469,59203.23500658,sv1,bright,bgsmws,sv1bgsmws,300.0,60.6,600.0,bright,0.9,1.342,0.056,0.0,0.0,7.5,1.8,4.7,2.8,432.5,572.0,111.3,895.2,58.4,64.1,60.6,32.3,49.5,58.5,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.813,21.096,19.627,0.0,0.0,0.0,0.0
20201219,68839,80618,114.221,38.469,59203.24197065,sv1,bright,bgsmws,sv1bgsmws,300.0,46.1,600.0,bright,0.9,1.303,0.056,0.0,0.0,5.6,1.3,3.5,2.4,329.2,440.9,86.7,700.7,43.7,47.7,46.1,27.7,38.2,45.5,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.925,21.183,19.652,0.0,0.0,0.0,0.0
20201219,68841,80608,106.74,56.2,59203.25207311,sv1,dark,elg,cmxelg,900.0,774.4,4000.0,dark,0.9,1.228,0.055,0.0,0.0,90.0,22.1,58.3,54.0,4922.5,7812.4,1384.7,8658.0,718.3,774.4,689.1,617.7,676.3,727.3,634.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.122,21.41,19.763,0.0,0.0,0.0,0.0
20201219,68842,80608,106.74,56.2,59203.26558758,sv1,dark,elg,cmxelg,900.0,520.4,4000.0,dark,0.9,1.194,0.055,0.0,0.0,60.5,14.7,38.9,36.8,3370.6,5194.1,948.6,6225.2,479.9,520.4,471.9,420.7,449.6,498.3,456.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.146,21.412,19.69,0.0,0.0,0.0,0.0
20201219,68844,80607,106.74,56.1,59203.28006487,sv1,dark,lrgqso,cmxlrgqso,900.1,632.1,4000.0,dark,0.9,1.164,0.056,0.0,0.0,73.5,17.8,47.3,44.0,4049.9,6265.8,1133.6,7220.0,583.3,632.1,567.0,503.0,542.4,595.4,529.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.152,21.434,19.733,0.0,0.0,0.0,0.0
20201219,68845,80607,106.74,56.1,59203.29761205,sv1,dark,lrgqso,cmxlrgqso,900.1,712.6,4000.0,dark,0.9,1.135,0.056,0.0,0.0,82.9,20.4,53.7,53.1,4574.7,7312.9,1304.8,8214.3,661.4,712.6,640.5,607.8,633.1,685.3,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.154,21.393,19.618,0.0,0.0,0.0,0.0
20201219,68846,80607,106.74,56.1,59203.31085104,sv1,dark,lrgqso,cmxlrgqso,900.1,759.7,4000.0,dark,0.9,1.119,0.056,0.0,0.0,88.3,21.7,57.6,63.1,4942.3,7974.5,1424.9,8745.3,709.9,759.7,691.9,721.8,690.3,748.4,640.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.162,21.362,19.557,0.0,0.0,0.0,0.0
20201219,68847,80607,106.74,56.1,59203.325355,sv1,dark,lrgqso,cmxlrgqso,900.0,785.5,4000.0,dark,0.9,1.106,0.056,0.0,0.0,91.3,22.8,59.6,68.3,5109.0,8359.2,1481.4,9100.7,734.4,785.5,715.3,780.8,723.6,778.1,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.191,21.353,19.531,0.0,0.0,0.0,0.0
20201219,68849,80620,144.0,65.0,59203.34169091,sv1,dark,lrgqso,sv1lrgqso,900.0,712.8,4000.0,dark,0.9,1.343,0.036,0.0,0.0,82.9,20.0,52.6,50.3,4407.5,6936.2,1235.3,7773.0,647.9,712.8,617.1,575.5,600.4,648.8,569.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,21.25,19.336,0.0,0.0,0.0,0.0
20201219,68850,80620,144.0,65.0,59203.35485797,sv1,dark,lrgqso,sv1lrgqso,900.0,650.4,4000.0,dark,0.9,1.31,0.036,0.0,0.0,75.6,18.3,47.9,44.8,4030.3,6285.2,1124.3,7151.3,590.1,650.4,564.2,512.3,544.1,590.5,524.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.208,21.269,19.342,0.0,0.0,0.0,0.0
20201219,68851,80620,144.0,65.0,59203.36805861,sv1,dark,lrgqso,sv1lrgqso,900.1,696.9,4000.0,dark,0.9,1.281,0.036,0.0,0.0,81.0,19.6,51.8,48.0,4352.3,6874.2,1225.8,7627.7,638.5,696.9,609.3,549.7,595.1,643.9,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.241,21.291,19.351,0.0,0.0,0.0,0.0
20201219,68853,80621,144.0,65.1,59203.39263844,sv1,dark,elg,sv1elg,900.0,612.4,4000.0,dark,0.9,1.24,0.036,0.0,0.0,71.2,17.3,45.8,41.2,3863.1,6122.4,1097.6,6957.5,564.0,612.4,540.8,471.7,530.0,576.5,509.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.295,21.314,19.364,0.0,0.0,0.0,0.0
20201219,68854,80621,144.0,65.1,59203.40579799,sv1,dark,elg,sv1elg,900.1,779.7,4000.0,dark,0.9,1.223,0.036,0.0,0.0,90.7,22.1,58.4,54.2,4863.2,7858.5,1384.0,8450.1,719.8,779.7,680.8,620.4,680.3,726.9,619.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.303,21.316,19.367,0.0,0.0,0.0,0.0
20201219,68856,80621,144.0,65.1,59203.42169866,sv1,dark,elg,sv1elg,900.0,691.3,4000.0,dark,0.9,1.208,0.036,0.0,0.0,80.4,19.4,52.2,41.7,4344.2,6904.2,1229.8,7601.9,643.5,691.3,608.2,477.3,597.7,645.9,557.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.306,21.303,19.359,0.0,0.0,0.0,0.0
